Open,High,Low,Close,Adj Close,Volume
225.68704223632812,237.2289276123047,212.66452026367188,226.75338745117188,226.75338745117188,25645522790
226.98760986328125,234.2089385986328,216.34620666503906,226.760498046875,226.760498046875,22563530559
226.8334503173828,232.25662231445312,219.8485107421875,219.8485107421875,219.8485107421875,18181296376
219.752685546875,226.67788696289062,214.13043212890625,218.97059631347656,218.97059631347656,18179807469
218.7116241455078,232.81158447265625,217.28428649902344,230.5697784423828,230.5697784423828,20305587789
230.5239715576172,232.3258056640625,221.732666015625,224.47962951660156,224.47962951660156,19853178572
224.56533813476562,228.04042053222656,222.08888244628906,224.51797485351562,224.51797485351562,16567075208
224.6418914794922,234.3644561767578,224.6418914794922,229.2681884765625,229.2681884765625,18201291785
229.16842651367188,243.5549774169922,228.7435760498047,243.52529907226562,243.52529907226562,19374772256
243.7501983642578,249.97848510742188,237.55128479003906,237.85308837890625,237.85308837890625,19431652027
237.7806854248047,237.7806854248047,200.6029815673828,200.68905639648438,200.68905639648438,21381823651
201.31849670410156,207.45140075683594,192.2698974609375,201.986328125,201.986328125,23645428606
202.86395263671875,205.71424865722656,198.0644989013672,200.76724243164062,200.76724243164062,18344930072
200.76803588867188,202.9542999267578,184.36215209960938,194.8685302734375,194.8685302734375,16984790291
194.73892211914062,195.14793395996094,111.21070861816406,112.34712219238281,112.34712219238281,22134741655
112.68999481201172,137.42953491210938,95.1843032836914,133.20181274414062,133.20181274414062,27864623061
133.5824737548828,134.484375,122.41447448730469,123.30602264404297,123.30602264404297,12740784545
123.24606323242188,132.2421417236328,121.85365295410156,125.21430206298828,125.21430206298828,12719251813
124.9961166381836,124.9961166381836,105.17144012451172,110.60587310791016,110.60587310791016,15984904590
110.40678405761719,118.98828125,110.40678405761719,113.9427490234375,113.9427490234375,12087490572
113.8576431274414,116.02162170410156,111.74311065673828,114.84226989746094,114.84226989746094,11617854009
114.83982849121094,140.52772521972656,114.73286437988281,136.59385681152344,136.59385681152344,16396753275
136.64927673339844,150.8538055419922,122.60565948486328,132.73716735839844,132.73716735839844,18960388062
133.1017608642578,135.972412109375,127.16375732421875,132.81871032714844,132.81871032714844,13684083308
132.85113525390625,136.15164184570312,122.90933227539062,123.32115173339844,123.32115173339844,12497707224
123.36598205566406,134.91160583496094,121.86788177490234,134.91160583496094,134.91160583496094,14149877968
135.1941375732422,141.9485321044922,133.1687774658203,138.76144409179688,138.76144409179688,14609068673
138.9149627685547,141.40379333496094,134.30422973632812,136.19589233398438,136.19589233398438,13433092920
136.190673828125,138.83056640625,134.8860321044922,138.36155700683594,138.36155700683594,11367261176
138.36993408203125,139.90269470214844,133.9379425048828,133.9379425048828,133.9379425048828,11396286629
134.03274536132812,134.03274536132812,126.96218872070312,130.9864959716797,130.9864959716797,12162403960
131.0153350830078,131.17408752441406,125.4500503540039,125.58373260498047,125.58373260498047,9938133669
125.57789611816406,133.91146850585938,125.28968048095703,132.904541015625,132.904541015625,11841123306
132.8209228515625,134.27413940429688,131.65289306640625,133.59356689453125,133.59356689453125,11065246317
133.61231994628906,135.63455200195312,129.73094177246094,135.63455200195312,135.63455200195312,12456564435
135.732177734375,146.78709411621094,135.732177734375,142.02914428710938,142.02914428710938,15322861686
142.11045837402344,146.89987182617188,139.619384765625,142.09130859375,142.09130859375,13184603402
142.21517944335938,145.37730407714844,140.121826171875,145.21939086914062,145.21939086914062,11946658257
145.26101684570312,146.12852478027344,142.10208129882812,143.54664611816406,143.54664611816406,11280993591
143.60821533203125,169.27264404296875,143.5446014404297,169.13587951660156,169.13587951660156,21636382525
169.14744567871094,175.20413208007812,164.2033233642578,165.10194396972656,165.10194396972656,21659346091
165.24032592773438,173.21026611328125,164.49319458007812,172.64173889160156,172.64173889160156,17063110836
172.76126098632812,172.8977813720703,167.98712158203125,170.80714416503906,170.80714416503906,14901696210
170.8292694091797,170.94976806640625,154.9144744873047,158.41244506835938,158.41244506835938,17980944616
158.5389862060547,161.16757202148438,155.29833984375,158.2160186767578,158.2160186767578,13555089447
158.23239135742188,164.51695251464844,156.3205108642578,161.14242553710938,161.14242553710938,15123721386
160.72067260742188,160.74969482421875,151.61448669433594,156.27955627441406,156.27955627441406,16465282133
156.35595703125,160.94427490234375,155.86593627929688,157.5963897705078,157.5963897705078,14723156630
157.56564331054688,160.71112060546875,152.80284118652344,153.28689575195312,153.28689575195312,14171753737
153.20042419433594,173.1572723388672,150.3594207763672,172.15737915039062,172.15737915039062,22910469236
172.2794189453125,174.27590942382812,169.75157165527344,171.63858032226562,171.63858032226562,16714684266
171.61807250976562,187.9404754638672,171.61807250976562,186.91400146484375,186.91400146484375,20160323443
186.8619842529297,188.0989227294922,180.12081909179688,181.61495971679688,181.61495971679688,19146038381
181.480224609375,186.0835418701172,170.32127380371094,172.2971649169922,172.2971649169922,21266681335
172.01771545410156,175.178466796875,170.55284118652344,172.73770141601562,172.73770141601562,16458767984
172.67039489746094,183.75100708007812,171.82659912109375,182.59957885742188,182.59957885742188,17994666395
182.62017822265625,189.0888671875,180.3406524658203,185.02867126464844,185.02867126464844,21275740032
185.22210693359375,190.21038818359375,185.22210693359375,189.2369384765625,189.2369384765625,16788555028
189.2073974609375,196.79237365722656,188.45953369140625,195.5153045654297,195.5153045654297,18260969748
195.41358947753906,199.344970703125,194.76806640625,197.31753540039062,197.31753540039062,18335367012
197.47572326660156,199.55279541015625,193.45416259765625,197.22471618652344,197.22471618652344,18670194595
197.2735137939453,198.7865447998047,194.84942626953125,198.41539001464844,198.41539001464844,18217507467
198.46519470214844,218.4546356201172,198.12451171875,216.96823120117188,216.96823120117188,26397548759
216.9091339111328,227.52969360351562,206.43692016601562,207.60205078125,207.60205078125,28089191904
207.9017333984375,217.62802124023438,207.7808837890625,214.21910095214844,214.21910095214844,20816320834
214.23008728027344,215.8475341796875,212.87867736816406,215.32537841796875,215.32537841796875,18260876092
215.35206604003906,219.2708740234375,208.69236755371094,210.9331512451172,210.9331512451172,20469034664
210.89085388183594,211.82838439941406,199.0477294921875,208.17401123046875,208.17401123046875,22602446422
208.01300048828125,211.77862548828125,204.0311279296875,206.77439880371094,206.77439880371094,19004689099
206.48135375976562,211.5346221923828,204.04087829589844,204.0557861328125,204.0557861328125,20343543799
203.91285705566406,214.39247131347656,202.07484436035156,212.28941345214844,212.28941345214844,23594744655
212.1982421875,216.3276824951172,208.8307342529297,212.9915771484375,212.9915771484375,20445139356
213.1421661376953,214.73912048339844,209.07151794433594,211.60012817382812,211.60012817382812,18950547549
211.5522003173828,211.5522003173828,182.71116638183594,188.5995635986328,188.5995635986328,25211575193
188.63218688964844,191.36233520507812,180.7183380126953,185.912841796875,185.912841796875,20054601647
185.87733459472656,191.60134887695312,185.70179748535156,189.3125,189.3125,15899726284
189.3740997314453,200.19732666015625,189.12770080566406,199.1932830810547,199.1932830810547,17054662289
198.89151000976562,204.1175994873047,196.8688201904297,202.9490966796875,202.9490966796875,20150524861
202.9553985595703,203.56639099121094,193.75567626953125,195.62266540527344,195.62266540527344,16602342092
195.61338806152344,202.7711944580078,194.5015869140625,200.6771240234375,200.6771240234375,15379081645
200.60887145996094,209.1609344482422,200.10279846191406,207.15869140625,207.15869140625,15470397303
207.17977905273438,215.90846252441406,207.10906982421875,214.52505493164062,214.52505493164062,17411566928
214.6049346923828,214.6049346923828,210.14305114746094,213.45111083984375,213.45111083984375,14346192779
213.4462432861328,214.71682739257812,207.97581481933594,210.09674072265625,210.09674072265625,12730175511
210.129150390625,211.62518310546875,193.346435546875,199.88360595703125,199.88360595703125,13308321229
199.8371124267578,208.59153747558594,198.04086303710938,207.169189453125,207.169189453125,12041592114
207.19448852539062,210.38645935058594,205.29421997070312,208.69439697265625,208.69439697265625,10665476768
208.716064453125,210.59507751464844,202.37034606933594,202.37034606933594,202.37034606933594,11833299572
201.98265075683594,206.3614501953125,200.6675567626953,205.3197479248047,205.3197479248047,10415044124
205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,201.90231323242188,10159741290
201.89300537109375,208.86343383789062,201.78506469726562,208.86343383789062,208.86343383789062,10631034756
208.88543701171875,220.27650451660156,206.24266052246094,219.84042358398438,219.84042358398438,12212469604
219.925048828125,224.2168731689453,218.23805236816406,220.6751251220703,220.6751251220703,12265816557
220.7172088623047,243.94314575195312,218.7444610595703,242.34559631347656,242.34559631347656,15027397867
242.35137939453125,244.04525756835938,230.05282592773438,230.9757080078125,230.9757080078125,12234904813
230.86026000976562,248.2362823486328,230.48805236816406,246.99176025390625,246.99176025390625,13951727936
246.82818603515625,252.2220001220703,233.2252960205078,237.21905517578125,237.21905517578125,13782107567
237.3952178955078,244.1793212890625,235.46444702148438,244.1793212890625,244.1793212890625,9861760817
244.10528564453125,245.92897033691406,236.7653045654297,244.4263916015625,244.4263916015625,10170414304
244.34959411621094,247.32949829101562,240.6820526123047,241.22198486328125,241.22198486328125,9293963914
241.20135498046875,245.98104858398438,239.7245330810547,241.9313201904297,241.9313201904297,8114873845
241.9080810546875,245.4352569580078,236.32525634765625,245.16725158691406,245.16725158691406,9544883157
245.17857360839844,246.64419555664062,241.5421905517578,246.30990600585938,246.30990600585938,8076783299
246.17501831054688,248.34243774414062,242.3385467529297,244.9114532470703,244.9114532470703,8446545788
244.8220672607422,248.65115356445312,242.8197479248047,247.4449462890625,247.4449462890625,8792990206
247.5485382080078,249.8883056640625,229.94297790527344,231.70266723632812,231.70266723632812,12356528860
231.62545776367188,239.3546905517578,229.6450653076172,237.4932098388672,237.4932098388672,8868955009
237.54461669921875,239.19309997558594,235.88967895507812,238.90884399414062,238.90884399414062,7141624980
238.9681854248047,239.10145568847656,232.95819091796875,234.1147003173828,234.1147003173828,7439385176
234.0583038330078,234.2378387451172,221.24176025390625,229.9289093017578,229.9289093017578,10536099884
229.76229858398438,236.39430236816406,228.4261474609375,234.41616821289062,234.41616821289062,7965648016
234.49237060546875,235.9540557861328,229.34164428710938,233.0282745361328,233.0282745361328,7701391592
232.89869689941406,234.57064819335938,228.95143127441406,232.10116577148438,232.10116577148438,6713800872
231.95497131347656,232.15411376953125,226.79518127441406,227.13829040527344,227.13829040527344,6946372590
226.9763641357422,231.4490203857422,226.640625,229.27426147460938,229.27426147460938,6252830566
229.2161407470703,232.35894775390625,228.4929962158203,228.9898223876953,228.9898223876953,5600408178
229.0033721923828,243.77601623535156,228.9347381591797,242.53318786621094,242.53318786621094,9079586552
242.53701782226562,244.86441040039062,239.75973510742188,244.14215087890625,244.14215087890625,6624530348
244.18592834472656,248.50802612304688,232.8077392578125,235.7724609375,235.7724609375,8815030025
235.70285034179688,236.05340576171875,230.29660034179688,232.94448852539062,232.94448852539062,7010426122
232.8774871826172,233.9019317626953,229.25946044921875,229.6680450439453,229.6680450439453,7187490226
229.63148498535156,232.49342346191406,220.5645751953125,222.9597930908203,222.9597930908203,6918380955
222.91448974609375,228.59828186035156,219.47267150878906,225.34716796875,225.34716796875,6205925718
225.36143493652344,229.90321350097656,222.25498962402344,228.1948699951172,228.1948699951172,6726164653
227.9684295654297,229.476806640625,224.815185546875,226.31500244140625,226.31500244140625,6094093001
226.13458251953125,232.75611877441406,224.8357391357422,231.11341857910156,231.11341857910156,6463737443
231.28890991210938,232.39688110351562,225.4619598388672,229.39219665527344,229.39219665527344,6212210566
229.31895446777344,229.6293182373047,224.91397094726562,225.38706970214844,225.38706970214844,5109032700
225.28848266601562,230.05413818359375,225.13331604003906,229.07411193847656,229.07411193847656,5228310135
228.9761962890625,229.85671997070312,224.54449462890625,227.6645965576172,227.6645965576172,5292172429
227.6850128173828,242.13270568847656,227.02952575683594,241.51022338867188,241.51022338867188,8782917553
240.97259521484375,242.68185424804688,234.21865844726562,239.07553100585938,239.07553100585938,6441497597
239.15997314453125,248.30886840820312,238.39837646484375,246.67001342773438,246.67001342773438,9892586411
246.748291015625,247.2916717529297,239.89865112304688,243.01596069335938,243.01596069335938,8429099199
242.86801147460938,242.8837890625,236.73052978515625,240.9849853515625,240.9849853515625,7281370522
241.04478454589844,241.52748107910156,238.33123779296875,239.4581756591797,239.4581756591797,5643067316
239.4596405029297,243.31114196777344,237.7702178955078,242.13169860839844,242.13169860839844,6596394718
242.18186950683594,244.31051635742188,238.2323760986328,239.60458374023438,239.60458374023438,7787751468
239.97561645507812,242.0037841796875,237.7961883544922,240.21148681640625,240.21148681640625,7357458555
240.14364624023438,241.40269470214844,237.09617614746094,238.42352294921875,238.42352294921875,6189328448
238.45091247558594,239.00625610351562,231.6211700439453,233.64088439941406,233.64088439941406,5832057567
233.69139099121094,234.41506958007812,232.10997009277344,232.77308654785156,232.77308654785156,5859850529
232.85568237304688,236.54397583007812,232.32489013671875,235.4838104248047,235.4838104248047,5397402117
235.4582977294922,239.1606903076172,233.2797393798828,238.48751831054688,238.48751831054688,6251377305
238.494873046875,239.5762481689453,234.85264587402344,236.15316772460938,236.15316772460938,5600686192
236.30250549316406,246.18626403808594,235.68096923828125,245.0167236328125,245.0167236328125,6806696015
245.03726196289062,262.98504638671875,242.48434448242188,262.1906433105469,262.1906433105469,7702077383
262.3886413574219,277.5834655761719,261.0470886230469,274.6890563964844,274.6890563964844,10281309262
274.7226867675781,286.1928405761719,269.2397766113281,279.2154235839844,279.2154235839844,9466060358
279.0263671875,306.7409973144531,279.0263671875,304.0567626953125,304.0567626953125,10785021813
303.6923828125,316.3863220214844,300.267822265625,309.64361572265625,309.64361572265625,12003973026
309.6579284667969,330.7012023925781,309.6579284667969,321.51409912109375,321.51409912109375,15644257058
321.8297424316406,325.9059753417969,307.7213439941406,316.6572570800781,316.6572570800781,12357108065
316.55535888671875,324.38079833984375,313.1095886230469,318.1908874511719,318.1908874511719,10878845706
318.1449890136719,338.6311950683594,315.7510986328125,334.5866394042969,334.5866394042969,11827689045
334.63372802734375,348.6113586425781,329.3409423828125,345.5546569824219,345.5546569824219,12030600492
345.7986145019531,388.84796142578125,343.5874328613281,385.19970703125,385.19970703125,14045259477
385.54986572265625,411.2283020019531,357.1436462402344,370.6717224121094,370.6717224121094,18909744275
371.13385009765625,396.5069885253906,369.3363342285156,386.295166015625,386.295166015625,12834648062
386.1564636230469,400.70062255859375,382.985107421875,389.87548828125,389.87548828125,14086704221
389.7108154296875,406.303955078125,386.2184753417969,401.590576171875,401.590576171875,12875466638
401.5838623046875,403.4886779785156,392.6001892089844,394.9619445800781,394.9619445800781,11304626458
395.22686767578125,398.2490234375,367.9355163574219,379.5128479003906,379.5128479003906,12751687084
379.55157470703125,393.98736572265625,377.3497314453125,393.98736572265625,393.98736572265625,9342060531
395.30523681640625,399.7370910644531,385.8307189941406,391.1204528808594,391.1204528808594,9451065592
391.04150390625,399.3759460449219,391.04150390625,395.8875732421875,395.8875732421875,11685827893
395.89471435546875,398.4789123535156,370.8606262207031,380.3840637207031,380.3840637207031,12792218737
380.0638122558594,391.31231689453125,367.9236145019531,391.024169921875,391.024169921875,12408772745
390.8381042480469,432.90460205078125,379.71087646484375,428.7417907714844,428.7417907714844,18480303526
428.6772766113281,444.5777587890625,423.3458557128906,437.3978271484375,437.3978271484375,15064589987
437.56298828125,441.7546081542969,429.8746032714844,433.35491943359375,433.35491943359375,12416067894
433.3505859375,436.2658386230469,415.08624267578125,433.78662109375,433.78662109375,12168816874
433.9737548828125,442.7349853515625,422.64727783203125,429.53125,429.53125,13227089410
429.66961669921875,432.5802917480469,419.6741027832031,423.6693115234375,423.6693115234375,11978984079
423.73858642578125,427.024658203125,396.6783447265625,406.4637756347656,406.4637756347656,13137391167
406.7589111328125,418.73443603515625,404.0260925292969,416.4397888183594,416.4397888183594,10043032427
416.1487731933594,418.6379699707031,387.4411315917969,389.1263427734375,389.1263427734375,11781796374
389.0310974121094,396.4665832519531,382.81463623046875,395.83514404296875,395.83514404296875,10131847985
395.5628356933594,396.49041748046875,385.039794921875,391.3844909667969,391.3844909667969,8137303970
391.6789855957031,409.3885803222656,389.3146057128906,408.1441955566406,408.1441955566406,10328860398
408.0716857910156,408.5279235839844,374.3553771972656,384.00103759765625,384.00103759765625,12428442042
383.9774475097656,391.8732604980469,378.7058410644531,386.46612548828125,386.46612548828125,9967343483
386.60986328125,395.34918212890625,374.8664855957031,382.63262939453125,382.63262939453125,10457777652
382.62957763671875,397.75762939453125,381.2738342285156,395.8746643066406,395.8746643066406,9120674421
395.6875915527344,405.6163635253906,393.03741455078125,399.9214782714844,399.9214782714844,8777703481
399.61669921875,428.6639709472656,399.6083679199219,428.3957214355469,428.3957214355469,11211948040
428.5090026855469,438.5603332519531,419.7701721191406,435.0797424316406,435.0797424316406,12774741797
434.87445068359375,487.2118835449219,432.0791931152344,477.0519104003906,477.0519104003906,18862763756
477.00787353515625,480.33099365234375,424.46002197265625,440.0404968261719,440.0404968261719,19691854014
440.239990234375,449.532470703125,381.12969970703125,385.67193603515625,385.67193603515625,19622845896
384.671630859375,402.4117431640625,371.6366882324219,388.24114990234375,388.24114990234375,16747106257
388.03839111328125,394.1722717285156,316.77435302734375,335.26007080078125,335.26007080078125,29880047640
335.3345642089844,359.7640380859375,319.0419006347656,353.3622741699219,353.3622741699219,27643678917
353.45025634765625,358.2118835449219,326.2543640136719,352.6734924316406,352.6734924316406,21763614732
353.2022705078125,355.5628662109375,328.8167724609375,337.60211181640625,337.60211181640625,17991403432
337.8249206542969,359.16448974609375,332.1650085449219,351.1100158691406,351.1100158691406,14547933520
351.4293212890625,377.3935852050781,351.11175537109375,368.1018981933594,368.1018981933594,31421134556
368.1184997558594,376.6304016113281,355.58258056640625,374.6955871582031,374.6955871582031,27296269329
374.59539794921875,387.5384521484375,367.8421936035156,387.18310546875,387.18310546875,13295405814
387.519287109375,388.9598083496094,354.3401794433594,365.57000732421875,365.57000732421875,15005899191
365.6995849609375,384.4851989746094,357.56976318359375,377.26885986328125,377.26885986328125,17536695361
377.1540222167969,381.50830078125,363.6068115234375,364.8392028808594,364.8392028808594,16140584321
364.7439880371094,372.7674255371094,356.6827392578125,365.8122863769531,365.8122863769531,16107612177
365.86578369140625,393.901611328125,364.7951354980469,389.01922607421875,389.01922607421875,19899531080
389.3374938964844,391.9041442871094,376.9649963378906,384.3645324707031,384.3645324707031,14108357740
384.0416564941406,387.07635498046875,378.72406005859375,385.54437255859375,385.54437255859375,11049507684
385.5979919433594,385.5979919433594,367.0943603515625,371.0528259277344,371.0528259277344,12292195784
371.400146484375,375.7370300292969,336.0689697265625,341.78607177734375,341.78607177734375,17398267133
341.72381591796875,346.600830078125,336.85504150390625,344.503173828125,344.503173828125,12732578043
344.58990478515625,344.67138671875,318.9692077636719,321.1163024902344,321.1163024902344,12899346599
320.9850158691406,351.46148681640625,318.54510498046875,349.3555908203125,349.3555908203125,15714304470
349.41143798828125,357.7727355957031,339.01593017578125,352.1832580566406,352.1832580566406,14381086966
352.35089111328125,355.8547668457031,348.10711669921875,355.48809814453125,355.48809814453125,13049148579
354.95989990234375,361.9844055175781,349.8340759277344,357.4385070800781,357.4385070800781,13598126926
357.9259338378906,366.4321594238281,354.5476379394531,355.159423828125,355.159423828125,14258455166
354.3630065917969,360.3533630371094,352.1468505859375,359.75738525390625,359.75738525390625,11600013236
360.03851318359375,361.17877197265625,353.32794189453125,359.9378662109375,359.9378662109375,11818610610
360.30914306640625,369.264404296875,346.47705078125,353.2059020996094,353.2059020996094,14679481911
352.9496765136719,354.11541748046875,336.4671630859375,346.2389221191406,346.2389221191406,14215390463
346.2186279296875,351.3077087402344,344.66656494140625,346.5220947265625,346.5220947265625,10060167889
346.60223388671875,354.0457458496094,345.1310119628906,352.5790100097656,352.5790100097656,10696959020
352.73681640625,355.2140808105469,349.6799011230469,353.956787109375,353.956787109375,11809507622
353.95648193359375,354.989013671875,338.0032958984375,340.81585693359375,340.81585693359375,12830796112
340.9430847167969,342.4508361816406,334.5455627441406,341.80865478515625,341.80865478515625,11929918060
342.0446472167969,352.21148681640625,335.6474914550781,350.7661437988281,350.7661437988281,13461017711
351.1128845214844,368.3103332519531,348.2058410644531,365.5904846191406,365.5904846191406,13043501763
365.4024658203125,378.26715087890625,365.3540344238281,370.96759033203125,370.96759033203125,13618484324
370.9284362792969,377.2467956542969,369.8280334472656,375.1420593261719,375.1420593261719,12584512533
374.7987365722656,395.1221618652344,366.642333984375,387.73126220703125,387.73126220703125,15867455424
387.1429443359375,387.37567138671875,375.58245849609375,381.1907653808594,381.1907653808594,14226744838
381.9714660644531,387.2961730957031,374.1750183105469,379.4840393066406,379.4840393066406,13918846567
379.1922302246094,381.2087707519531,371.3541259765625,377.44183349609375,377.44183349609375,14964182545
377.8684997558594,380.0215148925781,362.597412109375,366.22900390625,366.22900390625,14670784817
366.0157165527344,369.76812744140625,364.489013671875,368.8559265136719,368.8559265136719,10951115359
368.7275390625,378.59765625,368.129150390625,378.21368408203125,378.21368408203125,11047103109
378.4696350097656,383.3176574707031,373.7022705078125,379.93560791015625,379.93560791015625,12811242092
379.7196960449219,380.7610168457031,367.60107421875,369.13690185546875,369.13690185546875,13741586582
369.0594177246094,400.62725830078125,368.72796630859375,392.1899719238281,392.1899719238281,20241324322
391.4886169433594,420.14166259765625,391.27630615234375,413.7729797363281,413.7729797363281,15772846485
414.05133056640625,418.9599304199219,403.08203125,409.7666931152344,409.7666931152344,14256222052
409.7672424316406,416.59967041015625,407.8517150878906,412.4576110839844,412.4576110839844,12201739194
412.4576416015625,417.1592102050781,405.35064697265625,406.2177734375,406.2177734375,10890207469
406.2179870605469,411.2798767089844,383.78289794921875,393.8883056640625,393.8883056640625,15155684229
393.88818359375,409.7728576660156,390.60845947265625,403.9970397949219,403.9970397949219,13940434102
403.9971008300781,408.9647521972656,381.1463317871094,388.6507568359375,388.6507568359375,15276441134
388.65106201171875,393.2276916503906,381.28875732421875,386.7301025390625,386.7301025390625,12920477749
386.7302551269531,391.4647216796875,375.0924072265625,382.8199768066406,382.8199768066406,13688056970
382.8200378417969,393.0101318359375,381.2952575683594,386.59033203125,386.59033203125,11276963426
386.59033203125,397.1161193847656,385.16552734375,396.3581848144531,396.3581848144531,10475146018
396.3559875488281,403.2407531738281,381.01763916015625,383.15673828125,383.15673828125,13997574252
383.1560363769531,389.515380859375,371.312744140625,387.6021728515625,387.6021728515625,12588494762
387.60321044921875,407.6656494140625,377.8276062011719,402.1419982910156,402.1419982910156,15126077675
402.1429443359375,417.52593994140625,397.2458190917969,414.0673522949219,414.0673522949219,15440711038
414.06671142578125,456.20062255859375,412.9822998046875,454.71929931640625,454.71929931640625,16738305610
454.7225646972656,465.67547607421875,428.45635986328125,435.713134765625,435.713134765625,18873289788
435.71881103515625,457.78045654296875,433.1537780761719,453.5547790527344,453.5547790527344,11292383601
453.57415771484375,457.349609375,435.16387939453125,444.1630554199219,444.1630554199219,13704320630
444.1663818359375,453.75836181640625,439.6001281738281,449.67962646484375,449.67962646484375,12090381666
449.6796569824219,473.578857421875,449.5249328613281,462.9605407714844,462.9605407714844,14075403511
462.95953369140625,467.6778259277344,452.0724182128906,461.0052795410156,461.0052795410156,12877327234
461.0054931640625,475.2172546386719,457.2982482910156,474.6264343261719,474.6264343261719,13191505725
474.6264343261719,475.16143798828125,452.986083984375,460.14984130859375,460.14984130859375,10312037942
460.14990234375,460.99407958984375,440.25433349609375,447.55908203125,447.55908203125,10308617165
447.5589904785156,463.8310241699219,445.5016174316406,459.9403076171875,459.9403076171875,11441239444
464.4066467285156,482.2322082519531,460.776611328125,480.3600769042969,480.3600769042969,14593057877
480.3468322753906,491.9999084472656,465.8309631347656,479.48406982421875,479.48406982421875,17880199224
479.48101806640625,480.1217346191406,465.7042541503906,471.63043212890625,471.63043212890625,12473929218
471.6314697265625,513.6103515625,471.6314697265625,509.74456787109375,509.74456787109375,18629943296
509.7445983886719,550.2274169921875,504.2377624511719,549.4866333007812,549.4866333007812,20757099184
549.4866333007812,579.3724975585938,514.5172119140625,558.068115234375,558.068115234375,21967049601
558.0595092773438,609.9876098632812,551.2652587890625,608.4540405273438,608.4540405273438,27272302872
608.5227661132812,621.1734008789062,593.8351440429688,603.8977661132812,603.8977661132812,23281758100
603.9020385742188,605.0941772460938,559.67138671875,570.6866455078125,570.6866455078125,20088492893
570.514892578125,575.6414794921875,485.497314453125,518.8011474609375,518.8011474609375,31104004592
519.1080932617188,530.7771606445312,497.24261474609375,517.4937133789062,517.4937133789062,16831105703
517.5973510742188,548.0448608398438,508.1253662109375,538.2297973632812,538.2297973632812,14770243833
538.2645874023438,576.6024169921875,531.987548828125,575.758056640625,575.758056640625,15017517758
575.757080078125,615.2405395507812,571.5377807617188,614.842529296875,614.842529296875,20276867833
615.0703125,635.1605834960938,571.7539672851562,587.3241577148438,587.3241577148438,27178964465
587.2615966796875,604.0224609375,578.7410278320312,598.3523559570312,598.3523559570312,16883292129
598.459228515625,622.4526977539062,588.3463745117188,616.708740234375,616.708740234375,16146190946
